Entity,Code,Day,cum_excess_per_million_proj_all_ages
Austria,AUT,2023-08-20,2804.544
Austria,AUT,2023-08-27,2819.1438
Austria,AUT,2023-09-03,2812.6477
Austria,AUT,2023-09-10,2824.4124
Austria,AUT,2023-09-17,2837.4495
Austria,AUT,2023-09-24,2841.4233
Austria,AUT,2023-10-01,2839.5256
Austria,AUT,2023-10-08,2841.1106
Austria,AUT,2023-10-15,2848.3213
Austria,AUT,2023-10-22,2860.0862
Austria,AUT,2023-10-29,2883.0352
Austria,AUT,2023-11-05,2902.0776
Austria,AUT,2023-11-12,2924.5356
Austria,AUT,2023-11-19,2948.5562
Austria,AUT,2023-11-26,2975.0771
Austria,AUT,2023-12-03,3017.984
Austria,AUT,2023-12-10,3043.3887
Austria,AUT,2023-12-17,3078.8616
Austria,AUT,2023-12-24,3120.384
Austria,AUT,2023-12-31,3139.6274
Azerbaijan,AZE,2020-01-31,-26.679745
Azerbaijan,AZE,2020-02-29,-21.07932
Azerbaijan,AZE,2020-03-31,84.434074
Azerbaijan,AZE,2020-04-30,7.8756313
Azerbaijan,AZE,2020-05-31,-42.605907
Azerbaijan,AZE,2020-06-30,146.19418
Azerbaijan,AZE,2020-07-31,282.82098
Azerbaijan,AZE,2020-08-31,319.6904
Azerbaijan,AZE,2020-09-30,353.4679
Azerbaijan,AZE,2020-10-31,466.17627
Azerbaijan,AZE,2020-11-30,821.2387
Azerbaijan,AZE,2020-12-31,1748.9047
Azerbaijan,AZE,2021-01-31,1985.2532
Azerbaijan,AZE,2021-02-28,2019.2395
Azerbaijan,AZE,2021-03-31,2109.9116
Azerbaijan,AZE,2021-04-30,2310.3867
Azerbaijan,AZE,2021-05-31,2367.3733
Azerbaijan,AZE,2021-06-30,2454.9036
Azerbaijan,AZE,2021-07-31,2459.5676
Azerbaijan,AZE,2021-08-31,2633.6296
Azerbaijan,AZE,2021-09-30,2956.8433
Azerbaijan,AZE,2021-10-31,3085.7195
Azerbaijan,AZE,2021-11-30,3362.041
Azerbaijan,AZE,2021-12-31,3567.985
Azerbaijan,AZE,2022-01-31,3599.693
Azerbaijan,AZE,2022-02-28,3744.3433
Azerbaijan,AZE,2022-03-31,3878.625
Azerbaijan,AZE,2022-04-30,3845.6362
Azerbaijan,AZE,2022-05-31,3794.3237
Azerbaijan,AZE,2022-06-30,3809.9153
Azerbaijan,AZE,2022-07-31,3763.6616
Azerbaijan,AZE,2022-08-31,3747.9155
Azerbaijan,AZE,2022-09-30,3783.9355
Azerbaijan,AZE,2022-10-31,3726.1934
Azerbaijan,AZE,2022-11-30,3767.6584
Azerbaijan,AZE,2022-12-31,3777.4768
Azerbaijan,AZE,2023-01-31,3782.2834
Azerbaijan,AZE,2023-02-28,3810.8257
Azerbaijan,AZE,2023-03-31,3875.3433
Azerbaijan,AZE,2023-04-30,3792.0024
Azerbaijan,AZE,2023-05-31,3794.826
Azerbaijan,AZE,2023-06-30,3761.3474
Azerbaijan,AZE,2023-07-31,3748.8433
Azerbaijan,AZE,2023-08-31,3802.4126
Azerbaijan,AZE,2023-09-30,3828.2466
Azerbaijan,AZE,2023-10-31,3857.7107
Azerbaijan,AZE,2023-11-30,3850.5464
Azerbaijan,AZE,2023-12-31,3878.8389
Bahamas,BHS,2020-01-31,9.840631
Bahamas,BHS,2020-02-29,-48.711132
Bahamas,BHS,2020-03-31,-80.693184
Bahamas,BHS,2020-04-30,-69.37644
Bahamas,BHS,2020-05-31,-135.8007
Bahamas,BHS,2020-06-30,-181.06758
Bahamas,BHS,2020-07-31,-114.151306
Bahamas,BHS,2020-08-31,108.739006
Bahamas,BHS,2020-09-30,315.39224
Bahamas,BHS,2020-10-31,559.93195
Bahamas,BHS,2020-11-30,650.95776
Bahamas,BHS,2020-12-31,668.17883
Bahamas,BHS,2021-01-31,617.7682
Bahamas,BHS,2021-02-28,550.59814
Bahamas,BHS,2021-03-31,539.3214
Bahamas,BHS,2021-04-30,571.1904
Bahamas,BHS,2021-05-31,574.62244
Bahamas,BHS,2021-06-30,589.33124
Bahamas,BHS,2021-07-31,811.4336
Bahamas,BHS,2021-08-31,1497.8428
Bahamas,BHS,2021-09-30,2114.14
Bahamas,BHS,2021-10-31,2530.3982
Bahamas,BHS,2021-11-30,2553.442
Bahamas,BHS,2021-12-31,2630.4177
Barbados,BRB,2020-01-31,-104.73664
Barbados,BRB,2020-02-29,-127.53644
Barbados,BRB,2020-03-31,-58.42451
Barbados,BRB,2020-04-30,-198.07338
Barbados,BRB,2020-05-31,-235.8356
Barbados,BRB,2020-06-30,-163.16121
Barbados,BRB,2020-07-31,-161.73624
Barbados,BRB,2020-08-31,-90.48681
Barbados,BRB,2020-09-30,-275.73532
Barbados,BRB,2020-10-31,-361.23465
Barbados,BRB,2020-11-30,-453.8589
Barbados,BRB,2020-12-31,-390.4469
Barbados,BRB,2021-01-31,-803.687
Barbados,BRB,2021-02-28,-858.4515
Barbados,BRB,2021-03-31,-529.86444
Barbados,BRB,2021-04-30,-665.70886
Barbados,BRB,2021-05-31,-806.5319
Barbados,BRB,2021-06-30,-723.31836
Barbados,BRB,2021-07-31,-1045.5044
Barbados,BRB,2021-08-31,-938.82025
Barbados,BRB,2021-09-30,-967.26935
Barbados,BRB,2021-10-31,-878.36597
Barbados,BRB,2021-11-30,-672.11
Barbados,BRB,2021-12-31,-345.6566
Barbados,BRB,2022-01-31,-335.88266
Barbados,BRB,2022-02-28,-177.52782
Barbados,BRB,2022-03-31,487.84644
Barbados,BRB,2022-04-30,703.7203
Barbados,BRB,2022-05-31,737.09546
Barbados,BRB,2022-06-30,947.9985
Barbados,BRB,2022-07-31,732.8348
Barbados,BRB,2022-08-31,988.4748
Barbados,BRB,2022-09-30,1009.77814
Barbados,BRB,2022-10-31,1073.6881
Barbados,BRB,2022-11-30,1048.8342
Barbados,BRB,2022-12-31,1115.5847
Barbados,BRB,2023-01-31,1152.1359
Barbados,BRB,2023-02-28,1303.5553
Barbados,BRB,2023-03-31,1443.6272
Barbados,BRB,2023-04-30,1333.3428
Barbados,BRB,2023-05-31,1554.9755
Barbados,BRB,2023-06-30,1819.1617
Barbados,BRB,2023-07-31,1774.8352
Barbados,BRB,2023-08-31,2051.7876
Barbados,BRB,2023-09-30,2115.9724
Belarus,BLR,2020-01-31,-81.18334
Belarus,BLR,2020-02-29,-115.6352
Belarus,BLR,2020-03-31,-131.31961
Belarus,BLR,2020-04-30,-70.37762
Belarus,BLR,2020-05-31,98.227615
Belarus,BLR,2020-06-30,474.8724
Belarus,BLR,2020-07-31,635.31885
Belarus,BLR,2020-08-31,735.3319
Belarus,BLR,2020-09-30,971.8235
Belarus,BLR,2020-10-31,1194.4473
Belarus,BLR,2020-11-30,1809.2756
Belarus,BLR,2020-12-31,2661.478
Belarus,BLR,2021-01-31,3121.7231
Belarus,BLR,2021-02-28,3455.2522
Belarus,BLR,2021-03-31,3801.0803
Belarus,BLR,2021-04-30,4055.68
Belarus,BLR,2021-05-31,4290.3594
Belarus,BLR,2021-06-30,4697.848
Belarus,BLR,2021-07-31,4971.721
Belarus,BLR,2021-08-31,5214.4604
Belarus,BLR,2021-09-30,5804.427
Belarus,BLR,2021-10-31,7024.5137
Belarus,BLR,2021-11-30,8114.972
Belarus,BLR,2021-12-31,8618.764
Belarus,BLR,2022-01-31,8951.063
Belarus,BLR,2022-02-28,9454.181
Belarus,BLR,2022-03-31,9781.398
Belarus,BLR,2022-04-30,9736.531
Belarus,BLR,2022-05-31,9703.013
Belarus,BLR,2022-06-30,9705.907
Belarus,BLR,2022-07-31,9595.136
Belarus,BLR,2022-08-31,9594.045
Belarus,BLR,2022-09-30,9630.794
Belarus,BLR,2022-10-31,9553.793
Belarus,BLR,2022-11-30,9557.904
Belarus,BLR,2022-12-31,9591.885
Belarus,BLR,2023-01-31,9594.381
Belarus,BLR,2023-02-28,9469.8
Belarus,BLR,2023-03-31,9393.522
Belarus,BLR,2023-04-30,9249.043
Belarus,BLR,2023-05-31,9266.509
Belarus,BLR,2023-06-30,9288.629
Belarus,BLR,2023-07-31,9252.022
Belarus,BLR,2023-08-31,9281.302
Belarus,BLR,2023-09-30,9232.756
Belarus,BLR,2023-10-31,9205.098
Belarus,BLR,2023-11-30,9382.573
Belarus,BLR,2023-12-31,9462.535
Belgium,BEL,2020-01-05,-13.086297
Belgium,BEL,2020-01-12,-16.416252
Belgium,BEL,2020-01-19,-25.385506
Belgium,BEL,2020-01-26,-43.834328
Belgium,BEL,2020-02-02,-56.71303
Belgium,BEL,2020-02-09,-83.89758
Belgium,BEL,2020-02-16,-102.19071
Belgium,BEL,2020-02-23,-117.90637
Belgium,BEL,2020-03-01,-143.0497
Belgium,BEL,2020-03-08,-163.43593
Belgium,BEL,2020-03-15,-172.56088
Belgium,BEL,2020-03-22,-152.07085
Belgium,BEL,2020-03-29,-67.628365
Belgium,BEL,2020-04-05,97.26931
Belgium,BEL,2020-04-12,287.7168
Belgium,BEL,2020-04-19,431.00867
Belgium,BEL,2020-04-26,518.5303
Belgium,BEL,2020-05-03,555.0214
Belgium,BEL,2020-05-10,586.58246
Belgium,BEL,2020-05-17,592.28235
Belgium,BEL,2020-05-24,602.3933
Belgium,BEL,2020-05-31,607.2974
Belgium,BEL,2020-06-07,600.90564
Belgium,BEL,2020-06-14,604.668
Belgium,BEL,2020-06-21,596.408
Belgium,BEL,2020-06-28,602.99005
Belgium,BEL,2020-07-05,581.35834
Belgium,BEL,2020-07-12,566.2481
Belgium,BEL,2020-07-19,562.7279
Belgium,BEL,2020-07-26,547.09875
Belgium,BEL,2020-08-02,552.86774
Belgium,BEL,2020-08-09,568.06445
Belgium,BEL,2020-08-16,657.3159
Belgium,BEL,2020-08-23,684.84644
Belgium,BEL,2020-08-30,682.7793
Belgium,BEL,2020-09-06,686.9396
Belgium,BEL,2020-09-13,683.97284
Belgium,BEL,2020-09-20,694.89685
Belgium,BEL,2020-09-27,696.0645
Belgium,BEL,2020-10-04,692.26746
Belgium,BEL,2020-10-11,696.1683
Belgium,BEL,2020-10-18,709.7562
Belgium,BEL,2020-10-25,765.3103
Belgium,BEL,2020-11-01,878.0704
Belgium,BEL,2020-11-08,1024.0262
Belgium,BEL,2020-11-15,1144.5187
Belgium,BEL,2020-11-22,1237.8699
Belgium,BEL,2020-11-29,1306.5361
Belgium,BEL,2020-12-06,1353.6312
Belgium,BEL,2020-12-13,1402.4216
Belgium,BEL,2020-12-20,1444.4136
Belgium,BEL,2020-12-27,1477.4277
Belgium,BEL,2021-01-03,1488.8192
Belgium,BEL,2021-01-10,1495.9243
Belgium,BEL,2021-01-17,1493.4526
Belgium,BEL,2021-01-24,1495.2698
Belgium,BEL,2021-01-31,1496.5186
Belgium,BEL,2021-02-07,1476.8741
Belgium,BEL,2021-02-14,1454.6976
Belgium,BEL,2021-02-21,1437.413
Belgium,BEL,2021-02-28,1407.7955
Belgium,BEL,2021-03-07,1362.7623
Belgium,BEL,2021-03-14,1337.7094
Belgium,BEL,2021-03-21,1317.3243
Belgium,BEL,2021-03-28,1300.074
Belgium,BEL,2021-04-04,1299.8242
Belgium,BEL,2021-04-11,1307.7733
Belgium,BEL,2021-04-18,1314.3789
Belgium,BEL,2021-04-25,1328.7183
Belgium,BEL,2021-05-02,1343.8499
Belgium,BEL,2021-05-09,1365.0101
Belgium,BEL,2021-05-16,1369.5487
Belgium,BEL,2021-05-23,1374.0874
Belgium,BEL,2021-05-30,1376.8175
Belgium,BEL,2021-06-06,1382.6307
Belgium,BEL,2021-06-13,1383.225
Belgium,BEL,2021-06-20,1392.7242
Belgium,BEL,2021-06-27,1381.0375
Belgium,BEL,2021-07-04,1384.3015
Belgium,BEL,2021-07-11,1368.1708
Belgium,BEL,2021-07-18,1372.5717
Belgium,BEL,2021-07-25,1381.2786
Belgium,BEL,2021-08-01,1372.7611
Belgium,BEL,2021-08-08,1372.632
Belgium,BEL,2021-08-15,1374.4835
Belgium,BEL,2021-08-22,1373.7687
Belgium,BEL,2021-08-29,1370.8491
Belgium,BEL,2021-09-05,1375.405
Belgium,BEL,2021-09-12,1390.1233
Belgium,BEL,2021-09-19,1393.3529
Belgium,BEL,2021-09-26,1394.1366
Belgium,BEL,2021-10-03,1397.435
Belgium,BEL,2021-10-10,1405.3497
Belgium,BEL,2021-10-17,1423.2545
Belgium,BEL,2021-10-24,1452.269
Belgium,BEL,2021-10-31,1481.7314
Belgium,BEL,2021-11-07,1507.525
Belgium,BEL,2021-11-14,1540.4496
Belgium,BEL,2021-11-21,1571.445
Belgium,BEL,2021-11-28,1604.7828
Belgium,BEL,2021-12-05,1659.1
Belgium,BEL,2021-12-12,1697.5364
Belgium,BEL,2021-12-19,1725.0868
Belgium,BEL,2021-12-26,1740.7869
Belgium,BEL,2022-01-02,1752.5425
Belgium,BEL,2022-01-09,1750.5864
Belgium,BEL,2022-01-16,1733.1704
Belgium,BEL,2022-01-23,1728.1772
Belgium,BEL,2022-01-30,1737.9747
Belgium,BEL,2022-02-06,1748.922
Belgium,BEL,2022-02-13,1755.2878
Belgium,BEL,2022-02-20,1749.2823
Belgium,BEL,2022-02-27,1733.3076
Belgium,BEL,2022-03-06,1701.2896
Belgium,BEL,2022-03-13,1698.5271
Belgium,BEL,2022-03-20,1702.9025
Belgium,BEL,2022-03-27,1710.0576
Belgium,BEL,2022-04-03,1734.6632
Belgium,BEL,2022-04-10,1771.4685
Belgium,BEL,2022-04-17,1801.702
Belgium,BEL,2022-04-24,1826.9424
Belgium,BEL,2022-05-01,1842.2479
Belgium,BEL,2022-05-08,1862.6152
Belgium,BEL,2022-05-15,1865.4808
Belgium,BEL,2022-05-22,1875.553
Belgium,BEL,2022-05-29,1871.7266
Belgium,BEL,2022-06-05,1881.7815
Belgium,BEL,2022-06-12,1887.1522
Belgium,BEL,2022-06-19,1909.0294
Belgium,BEL,2022-06-26,1918.4667
Belgium,BEL,2022-07-03,1924.1805
Belgium,BEL,2022-07-10,1925.3302
Belgium,BEL,2022-07-17,1942.3
Belgium,BEL,2022-07-24,1963.4739
Belgium,BEL,2022-07-31,1965.6016
Belgium,BEL,2022-08-07,1981.3188
Belgium,BEL,2022-08-14,2004.9292
Belgium,BEL,2022-08-21,2026.8408
Belgium,BEL,2022-08-28,2042.009
Belgium,BEL,2022-09-04,2049.1814
Belgium,BEL,2022-09-11,2062.6167
Belgium,BEL,2022-09-18,2066.5803
Belgium,BEL,2022-09-25,2080.8047
Belgium,BEL,2022-10-02,2096.8481
Belgium,BEL,2022-10-09,2118.8628
Belgium,BEL,2022-10-16,2136.3303
Belgium,BEL,2022-10-23,2153.6262
Belgium,BEL,2022-10-30,2169.309
Belgium,BEL,2022-11-06,2171.6428
Belgium,BEL,2022-11-13,2176.1897
Belgium,BEL,2022-11-20,2179.1582
Belgium,BEL,2022-11-27,2188.8357
Belgium,BEL,2022-12-04,2201.31
Belgium,BEL,2022-12-11,2230.5654
Belgium,BEL,2022-12-18,2266.5645
Belgium,BEL,2022-12-25,2334.5127
Belgium,BEL,2023-01-01,2382.145
Belgium,BEL,2023-01-08,2418.162
Belgium,BEL,2023-01-15,2439.1013
Belgium,BEL,2023-01-22,2433.411
Belgium,BEL,2023-01-29,2426.129
Belgium,BEL,2023-02-05,2415.9714
Belgium,BEL,2023-02-12,2403.4695
Belgium,BEL,2023-02-19,2395.0579
Belgium,BEL,2023-02-26,2379.6978
Belgium,BEL,2023-03-05,2361.9417
Belgium,BEL,2023-03-12,2358.6472
Belgium,BEL,2023-03-19,2356.311
Belgium,BEL,2023-03-26,2351.4421
Belgium,BEL,2023-04-02,2353.5386
Belgium,BEL,2023-04-09,2353.256
Belgium,BEL,2023-04-16,2353.008
Belgium,BEL,2023-04-23,2353.085
Belgium,BEL,2023-04-30,2348.3872
Belgium,BEL,2023-05-07,2345.9998
Belgium,BEL,2023-05-14,2350.6292
Belgium,BEL,2023-05-21,2356.5422
Belgium,BEL,2023-05-28,2353.6414
Belgium,BEL,2023-06-04,2355.002
Belgium,BEL,2023-06-11,2376.3347
Belgium,BEL,2023-06-18,2400.8682
Belgium,BEL,2023-06-25,2401.7837
Belgium,BEL,2023-07-02,2404.4622
Belgium,BEL,2023-07-09,2398.0527
Belgium,BEL,2023-07-16,2408.193
Belgium,BEL,2023-07-23,2396.5125
Belgium,BEL,2023-07-30,2385.431
Belgium,BEL,2023-08-06,2377.2075
Belgium,BEL,2023-08-13,2381.4775
Belgium,BEL,2023-08-20,2390.7278
Belgium,BEL,2023-08-27,2396.0762
Belgium,BEL,2023-09-03,2390.1973
Belgium,BEL,2023-09-10,2405.797
Belgium,BEL,2023-09-17,2425.641
Belgium,BEL,2023-09-24,2425.7693
Belgium,BEL,2023-10-01,2432.4182
Belgium,BEL,2023-10-08,2434.241
Belgium,BEL,2023-10-15,2432.5552
Belgium,BEL,2023-10-22,2444.133
Belgium,BEL,2023-10-29,2461.3757
Belgium,BEL,2023-11-05,2468.8975
Belgium,BEL,2023-11-12,2474.8618
Belgium,BEL,2023-11-19,2491.2314
Belgium,BEL,2023-11-26,2502.1418
Belgium,BEL,2023-12-03,2518.1523
Belgium,BEL,2023-12-10,2540.803
Belgium,BEL,2023-12-17,2562.3071
Belgium,BEL,2023-12-24,2580.4226
Belgium,BEL,2023-12-31,2598.2983
Belize,BLZ,2020-01-31,3.0384977
Belize,BLZ,2020-02-29,14.686117
Belize,BLZ,2020-03-31,-33.929962
Belize,BLZ,2020-04-30,-96.725746
Belize,BLZ,2020-05-31,-117.99527
Belize,BLZ,2020-06-30,-104.322014
Belize,BLZ,2020-07-31,-120.52736
Belize,BLZ,2020-08-31,-136.73271
Belize,BLZ,2020-09-30,-181.80388
Belize,BLZ,2020-10-31,-128.12363
Belize,BLZ,2020-11-30,87.61026
Belize,BLZ,2020-12-31,323.09442
Belize,BLZ,2021-01-31,362.46646
Belize,BLZ,2021-02-28,409.46213
Belize,BLZ,2021-03-31,364.4663
Belize,BLZ,2021-04-30,287.97336
Belize,BLZ,2021-05-31,289.97318
Belize,BLZ,2021-06-30,318.97052
Belize,BLZ,2021-07-31,315.9708
Belize,BLZ,2021-08-31,505.45328
Belize,BLZ,2021-09-30,716.4337
Belize,BLZ,2021-10-31,1004.90704
Belize,BLZ,2021-11-30,1360.8741
Belize,BLZ,2021-12-31,1351.375
Belize,BLZ,2022-01-31,1446.6362
Belize,BLZ,2022-02-28,1585.0574
Belize,BLZ,2022-03-31,1538.917
Belize,BLZ,2022-04-30,1585.0574
Belize,BLZ,2022-05-31,1597.6411
Belize,BLZ,2022-06-30,1607.264
Belize,BLZ,2022-07-31,1674.1305
Belize,BLZ,2022-08-31,1728.66
Belize,BLZ,2022-09-30,1720.5177
Belize,BLZ,2022-10-31,1741.984
Belize,BLZ,2022-11-30,1785.657
Belize,BLZ,2022-12-31,1799.2277
Bermuda,BMU,2020-01-31,-232.62715
Bermuda,BMU,2020-02-29,-177.9832
Bermuda,BMU,2020-03-31,-10.928803
Bermuda,BMU,2020-04-30,284.1486
Bermuda,BMU,2020-05-31,316.93494
Bermuda,BMU,2020-06-30,168.61562
Bermuda,BMU,2020-07-31,85.86907
Bermuda,BMU,2020-08-31,40.59263
Bermuda,BMU,2020-09-30,398.12024
Bermuda,BMU,2020-10-31,215.4533
Bermuda,BMU,2020-11-30,248.23965
Bermuda,BMU,2020-12-31,240.43336
Bermuda,BMU,2021-01-31,423.59018
Bermuda,BMU,2021-02-28,488.99753
Bermuda,BMU,2021-03-31,759.9707
Bermuda,BMU,2021-04-30,1002.9122
Bermuda,BMU,2021-05-31,1124.3828
Bermuda,BMU,2021-06-30,1034.0585
Bermuda,BMU,2021-07-31,1009.1414
Bermuda,BMU,2021-08-31,1068.3195
Bermuda,BMU,2021-09-30,1949.7609
Bermuda,BMU,2021-10-31,2432.5293
Bermuda,BMU,2021-11-30,2631.8657
Bermuda,BMU,2021-12-31,2743.9927
Bermuda,BMU,2022-01-31,2736.4617
Bermuda,BMU,2022-02-28,2781.6282
Bermuda,BMU,2022-03-31,2907.7827
Bermuda,BMU,2022-04-30,3005.9028
Bermuda,BMU,2022-05-31,2982.5408
Bermuda,BMU,2022-06-30,2747.364
Bermuda,BMU,2022-07-31,2733.3467
Bermuda,BMU,2022-08-31,2663.261
Bermuda,BMU,2022-09-30,2714.6572
Bermuda,BMU,2022-10-31,2678.8357
Bermuda,BMU,2022-11-30,2686.6228
Bermuda,BMU,2022-12-31,2794.088
Bermuda,BMU,2023-01-31,2928.557
Bermuda,BMU,2023-02-28,2861.4668
Bermuda,BMU,2023-03-31,2984.7253
Bermuda,BMU,2023-04-30,3048.6948
Bermuda,BMU,2023-05-31,2944.1592
Bermuda,BMU,2023-06-30,2830.2622
Bermuda,BMU,2023-07-31,2844.3044
Bermuda,BMU,2023-08-31,2926.9966
Bermuda,BMU,2023-09-30,2725.7266
Bermuda,BMU,2023-10-31,2905.1533
Bermuda,BMU,2023-11-30,3050.2551
Bermuda,BMU,2023-12-31,3201.5977
Bhutan,BTN,2020-01-31,-1.423934
Bhutan,BTN,2020-02-29,47.636784
Bhutan,BTN,2020-03-31,8.67298
Bhutan,BTN,2020-04-30,17.604874
Bhutan,BTN,2020-05-31,-23.947887
Bhutan,BTN,2020-06-30,-110.80739
Bhutan,BTN,2020-07-31,-140.70984
Bhutan,BTN,2020-08-31,-151.19513
Bhutan,BTN,2020-09-30,-126.72949
Bhutan,BTN,2020-10-31,-110.03073
Bhutan,BTN,2020-11-30,-42.847317
Bhutan,BTN,2020-12-31,-145.24055
Bhutan,BTN,2021-01-31,-179.4213
Bhutan,BTN,2021-02-28,-156.65604
Bhutan,BTN,2021-03-31,-190.48238
Bhutan,BTN,2021-04-30,-153.5692
Bhutan,BTN,2021-05-31,-157.81358
Bhutan,BTN,2021-06-30,-177.49202
Bhutan,BTN,2021-07-31,-185.59492
Bhutan,BTN,2021-08-31,-187.26692
Bhutan,BTN,2021-09-30,-224.95181
Bhutan,BTN,2021-10-31,-229.1962
Bhutan,BTN,2021-11-30,-156.27016
Bhutan,BTN,2021-12-31,-184.95181
Bhutan,BTN,2022-01-31,-157.45277
Bhutan,BTN,2022-02-28,-82.56048
Bhutan,BTN,2022-03-31,-63.901295
Bhutan,BTN,2022-04-30,63.390053
Bhutan,BTN,2022-05-31,115.27789
Bhutan,BTN,2022-06-30,80.26
Bhutan,BTN,2022-07-31,109.14339
Bhutan,BTN,2022-08-31,138.02678
Bhutan,BTN,2022-09-30,132.40347
Bhutan,BTN,2022-10-31,202.18367
Bhutan,BTN,2022-11-30,340.97723
Bhutan,BTN,2022-12-31,302.12527
Bhutan,BTN,2023-01-31,340.21948
Bhutan,BTN,2023-02-28,405.62186
Bhutan,BTN,2023-03-31,345.29926
Bhutan,BTN,2023-04-30,387.84256
Bhutan,BTN,2023-05-31,443.08536
Bhutan,BTN,2023-06-30,461.49963
Bhutan,BTN,2023-07-31,554.8409
Bhutan,BTN,2023-08-31,597.3842
Bhutan,BTN,2023-09-30,599.2891
Bhutan,BTN,2023-10-31,702.79
Bhutan,BTN,2023-11-30,769.46234
Bhutan,BTN,2023-12-31,748.5082
Bolivia,BOL,2020-01-31,38.65561
Bolivia,BOL,2020-02-29,81.75151
Bolivia,BOL,2020-03-31,127.226715
Bolivia,BOL,2020-04-30,71.0278
Bolivia,BOL,2020-05-31,113.554016
Bolivia,BOL,2020-06-30,519.61395
Bolivia,BOL,2020-07-31,1550.2126
Bolivia,BOL,2020-08-31,1905.1171
Bolivia,BOL,2020-09-30,2007.1934
Bolivia,BOL,2020-10-31,2077.9197
Bolivia,BOL,2020-11-30,2135.2078
Bolivia,BOL,2020-12-31,2184.3188
Bolivia,BOL,2021-01-31,2625.222
Bolivia,BOL,2021-02-28,2906.9312
Bolivia,BOL,2021-03-31,3044.7932
Bolivia,BOL,2021-04-30,3168.0352
Bolivia,BOL,2021-05-31,3556.2227
Bolivia,BOL,2021-06-30,4065.3757
Bolivia,BOL,2021-07-31,4320.2627
Bolivia,BOL,2021-08-31,4454.929
Bolivia,BOL,2021-09-30,4521.066
Bolivia,BOL,2021-10-31,4577.8315
Bolivia,BOL,2021-11-30,4663.7876
Bolivia,BOL,2021-12-31,4841.585
Bolivia,BOL,2022-01-31,5224.8447
Bosnia and Herzegovina,BIH,2020-01-31,-180.44788
Bosnia and Herzegovina,BIH,2020-02-29,-214.25923
Bosnia and Herzegovina,BIH,2020-03-31,-333.65375
Bosnia and Herzegovina,BIH,2020-04-30,-274.58932
Bosnia and Herzegovina,BIH,2020-05-31,-292.91138
Bosnia and Herzegovina,BIH,2020-06-30,-236.13722
Bosnia and Herzegovina,BIH,2020-07-31,-158.69049
Bosnia and Herzegovina,BIH,2020-08-31,-15.48939
Bosnia and Herzegovina,BIH,2020-09-30,222.3956
Bosnia and Herzegovina,BIH,2020-10-31,370.41827
Bosnia and Herzegovina,BIH,2020-11-30,1115.956
Bosnia and Herzegovina,BIH,2020-12-31,1987.6385
Bosnia and Herzegovina,BIH,2021-01-31,2038.6444
Bosnia and Herzegovina,BIH,2021-02-28,2086.979
Bosnia and Herzegovina,BIH,2021-03-31,2527.249
Bosnia and Herzegovina,BIH,2021-04-30,3462.5437
Bosnia and Herzegovina,BIH,2021-05-31,3842.7085
Bosnia and Herzegovina,BIH,2021-06-30,4004.955
Bosnia and Herzegovina,BIH,2021-07-31,4089.7317
Bosnia and Herzegovina,BIH,2021-08-31,4146.1377
Bosnia and Herzegovina,BIH,2021-09-30,4491.2056
Bosnia and Herzegovina,BIH,2021-10-31,4836.5186
Bosnia and Herzegovina,BIH,2021-11-30,5355.7256
Bosnia and Herzegovina,BIH,2021-12-31,5846.3784
Bosnia and Herzegovina,BIH,2022-01-31,6107.2266
Bosnia and Herzegovina,BIH,2022-02-28,6658.729
Bosnia and Herzegovina,BIH,2022-03-31,6845.305
Bosnia and Herzegovina,BIH,2022-04-30,6844.532
Bosnia and Herzegovina,BIH,2022-05-31,6856.8096
Bosnia and Herzegovina,BIH,2022-06-30,6850.284
Bosnia and Herzegovina,BIH,2022-07-31,6852.913
Bosnia and Herzegovina,BIH,2022-08-31,6966.3184
Bosnia and Herzegovina,BIH,2022-09-30,7103.5986
Bosnia and Herzegovina,BIH,2022-10-31,7068.869
Bosnia and Herzegovina,BIH,2022-11-30,7065.6216
Bosnia and Herzegovina,BIH,2022-12-31,7126.2676
Bosnia and Herzegovina,BIH,2023-01-31,7092.472
Bosnia and Herzegovina,BIH,2023-02-28,7004.1777
Bosnia and Herzegovina,BIH,2023-03-31,6992.1875
Bosnia and Herzegovina,BIH,2023-04-30,6935.411
Bosnia and Herzegovina,BIH,2023-05-31,6931.6426
Bosnia and Herzegovina,BIH,2023-06-30,6897.7266
Bosnia and Herzegovina,BIH,2023-07-31,6882.061
Bosnia and Herzegovina,BIH,2023-08-31,6877.358
Bosnia and Herzegovina,BIH,2023-09-30,6908.5337
Bosnia and Herzegovina,BIH,2023-10-31,6854.934
Bosnia and Herzegovina,BIH,2023-11-30,6882.2476
Bosnia and Herzegovina,BIH,2023-12-31,6839.985
Brazil,BRA,2020-01-31,-3.3945389
Brazil,BRA,2020-02-29,11.387612
Brazil,BRA,2020-03-31,35.09581
Brazil,BRA,2020-04-30,84.98645
Brazil,BRA,2020-05-31,246.66422
Brazil,BRA,2020-06-30,344.5857
Brazil,BRA,2020-07-31,443.78018
Brazil,BRA,2020-08-31,553.82477
Brazil,BRA,2020-09-30,627.68207
Brazil,BRA,2020-10-31,703.31055
Brazil,BRA,2020-11-30,777.2935
Brazil,BRA,2020-12-31,904.0438
Brazil,BRA,2021-01-31,1079.3177
Brazil,BRA,2021-02-28,1240.0098
Brazil,BRA,2021-03-31,1683.6675
Brazil,BRA,2021-04-30,2067.2393
Brazil,BRA,2021-05-31,2353.803
